user_id,snapshot_date,days_since_last_purchase,purchases_last_30d,avg_order_value,category,remaining_budget_pct,coupon_offered,order_placed,order_profit
8931,2025-04-05,4,3,54.38,home,0.78,none,0,0.0
6157,2025-06-09,13,5,44.62,grocery,0.4,none,0,0.0
2056,2025-05-30,17,1,30.78,fashion,0.54,10,0,0.0
7883,2025-06-30,2,3,78.46,sports,0.97,10,0,0.0
1666,2025-05-31,1,2,22.04,sports,0.59,none,0,0.0
518,2025-06-24,6,5,32.5,sports,0.71,5,0,0.0
1910,2025-04-15,16,2,65.28,electronics,0.59,5,0,0.0
4619,2025-04-16,21,1,64.79,fashion,0.26,none,0,0.0
2079,2025-05-31,5,4,52.41,sports,0.33,none,0,0.0
6826,2025-06-08,4,5,47.69,fashion,0.22,5,0,0.0
2769,2025-05-06,5,1,46.56,grocery,0.94,20,0,0.0
7777,2025-05-10,1,3,39.37,electronics,0.32,20,0,0.0
5662,2025-05-05,11,1,28.61,electronics,0.19,none,1,0.0
6270,2025-04-05,13,2,35.15,electronics,0.29,none,1,7.06
2129,2025-06-19,0,4,101.76,electronics,0.56,20,0,0.0
6017,2025-06-22,15,5,52.92,beauty,0.42,10,0,0.0
8648,2025-06-26,10,2,50.24,electronics,0.03,none,0,0.0
5595,2025-05-16,3,0,52.8,sports,0.08,none,0,0.0
4298,2025-04-16,7,3,58.4,sports,0.94,10,0,0.0
5877,2025-05-07,51,3,49.75,beauty,0.6,10,0,0.0
4728,2025-06-02,5,6,67.23,beauty,0.37,none,0,0.0
70,2025-04-16,0,1,55.37,grocery,0.19,none,0,0.0
6902,2025-04-15,5,1,39.45,home,0.09,none,0,0.0
4994,2025-06-30,13,5,55.04,electronics,0.36,none,0,0.0
564,2025-04-04,2,2,114.92,beauty,0.74,10,0,0.0
8736,2025-05-25,3,1,65.8,electronics,0.87,20,1,13.2
3155,2025-04-14,4,5,73.54,electronics,0.04,none,0,0.0
7737,2025-04-02,15,2,43.59,home,0.14,10,0,0.0
6863,2025-05-28,0,2,37.27,electronics,0.17,none,0,0.0
5503,2025-04-17,15,3,83.08,home,0.96,20,1,22.36
3833,2025-06-06,5,3,74.39,sports,0.97,5,0,0.0
8837,2025-06-15,4,1,31.48,fashion,0.16,none,0,0.0
928,2025-05-17,7,3,51.36,fashion,0.55,5,0,0.0
1811,2025-04-16,4,3,63.4,sports,0.33,5,1,23.34
4909,2025-06-26,1,4,46.5,home,0.46,5,0,0.0
139,2025-05-04,25,3,70.09,grocery,0.28,10,1,16.89
2175,2025-06-09,13,3,53.88,electronics,0.78,none,0,0.0
1215,2025-04-18,1,6,82.79,fashion,0.49,none,0,0.0
8818,2025-04-15,1,2,68.15,sports,0.87,10,0,0.0
417,2025-06-01,6,2,58.52,fashion,0.89,20,0,0.0
1192,2025-04-19,7,2,37.05,grocery,0.51,none,0,0.0
8634,2025-05-19,0,1,51.89,sports,0.84,5,1,18.23
760,2025-05-25,16,3,91.08,beauty,0.52,20,0,0.0
2738,2025-04-12,0,7,71.28,sports,0.51,none,0,0.0
5601,2025-05-01,6,4,73.71,electronics,0.65,5,0,0.0
702,2025-04-18,4,7,35.74,electronics,0.74,10,0,0.0
2006,2025-04-01,17,2,68.26,fashion,0.91,10,0,0.0
9215,2025-06-26,6,3,130.21,home,0.17,none,0,0.0
8597,2025-04-03,26,1,89.26,beauty,0.88,5,0,0.0
6486,2025-06-15,7,1,53.45,electronics,0.89,5,0,0.0
1780,2025-05-08,6,2,67.69,sports,0.2,5,0,0.0
9595,2025-04-26,6,1,76.94,fashion,0.05,none,0,0.0
4739,2025-05-18,3,3,64.15,sports,0.07,none,0,0.0
3847,2025-06-23,8,3,53.77,fashion,0.79,10,0,0.0
7518,2025-05-30,25,1,39.03,sports,0.72,20,0,0.0
6936,2025-04-08,3,1,32.91,fashion,0.94,5,0,0.0
509,2025-06-09,0,9,56.24,electronics,0.42,20,1,20.18
6241,2025-06-09,0,2,42.06,electronics,0.16,none,1,8.74
9997,2025-06-28,3,0,43.03,electronics,0.18,none,0,0.0
6790,2025-04-19,3,6,58.4,fashion,0.5,20,0,0.0
7672,2025-06-16,0,4,28.26,fashion,0.05,none,0,0.0
6746,2025-05-04,17,3,97.18,home,0.23,5,1,33.16
3360,2025-05-03,2,3,85.98,electronics,0.04,none,0,0.0
2011,2025-05-28,2,3,55.15,fashion,0.83,5,0,0.0
4712,2025-05-19,0,1,10.0,grocery,0.28,none,0,0.0
2937,2025-04-21,27,2,61.0,sports,0.03,none,0,0.0
1557,2025-04-20,0,2,14.34,home,0.67,10,0,0.0
6267,2025-05-30,4,0,77.19,electronics,0.45,none,0,0.0
3937,2025-06-28,7,1,68.53,sports,0.66,none,0,0.0
6941,2025-04-21,4,4,75.22,home,0.56,10,0,0.0
3146,2025-05-19,9,6,29.49,electronics,0.76,10,0,0.0
2122,2025-04-28,0,2,24.83,electronics,0.88,10,0,0.0
3075,2025-04-23,4,1,54.45,home,0.39,none,0,0.0
79,2025-06-12,0,3,63.93,fashion,0.84,none,0,0.0
7707,2025-06-05,3,4,40.54,beauty,0.85,none,0,0.0
6856,2025-05-14,11,3,44.54,fashion,0.79,none,0,0.0
8015,2025-05-15,31,2,55.78,grocery,0.76,10,0,0.0
6725,2025-05-09,2,4,114.38,beauty,0.59,10,0,0.0
3661,2025-06-30,2,1,72.05,beauty,0.23,none,0,0.0
8840,2025-06-26,8,2,74.19,sports,0.54,none,0,0.0
1161,2025-04-07,1,5,86.33,home,0.91,20,0,0.0
6319,2025-06-14,16,3,28.68,fashion,0.69,none,0,0.0
434,2025-05-01,32,2,80.16,home,0.99,5,0,0.0
7444,2025-05-30,5,4,28.73,sports,0.76,10,0,0.0
9517,2025-06-25,0,2,78.26,sports,0.91,10,0,0.0
6175,2025-05-09,6,2,54.17,electronics,0.85,10,0,0.0
1032,2025-05-12,28,2,107.63,electronics,0.19,5,0,0.0
808,2025-05-27,22,3,20.65,home,0.59,10,0,0.0
6535,2025-04-29,6,4,47.39,sports,0.64,none,1,17.03
4758,2025-04-24,4,4,98.5,grocery,0.45,none,0,0.0
905,2025-05-26,2,5,35.44,home,0.27,5,0,0.0
6141,2025-04-19,2,4,55.63,home,0.54,10,1,23.17
7938,2025-05-31,6,5,59.81,electronics,0.0,none,0,0.0
6384,2025-04-23,1,3,66.33,grocery,0.51,10,0,0.0
3607,2025-04-09,21,3,34.14,fashion,0.22,10,1,6.22
9861,2025-04-10,15,3,86.36,home,0.08,5,0,0.0
3294,2025-04-24,8,3,72.88,grocery,0.71,none,0,0.0
9946,2025-04-10,8,0,28.35,home,0.15,none,0,0.0
248,2025-04-29,13,5,61.43,sports,0.52,10,0,0.0
925,2025-05-09,5,3,80.79,beauty,0.56,none,0,0.0
9646,2025-04-23,25,1,90.38,fashion,0.12,none,0,0.0
1313,2025-05-19,1,3,32.6,sports,0.72,10,0,0.0
4842,2025-05-05,3,2,70.84,beauty,0.61,10,0,0.0
6695,2025-04-08,0,7,75.97,sports,0.4,5,0,0.0
1496,2025-05-01,17,4,39.69,beauty,0.74,10,0,0.0
1669,2025-04-02,1,2,49.6,home,0.28,10,1,18.78
1273,2025-06-06,26,3,59.93,grocery,0.02,none,0,0.0
7025,2025-05-11,5,5,40.59,fashion,0.89,none,0,0.0
6814,2025-05-25,5,1,22.73,electronics,0.03,none,0,0.0
7366,2025-04-13,2,4,83.6,sports,0.64,20,0,0.0
2076,2025-05-10,4,3,70.84,home,0.47,none,0,0.0
8953,2025-06-13,20,2,50.09,fashion,0.52,10,0,0.0
4957,2025-04-19,3,3,74.57,fashion,0.26,5,0,0.0
2619,2025-06-29,1,1,72.26,sports,0.56,10,0,0.0
1936,2025-05-09,27,4,71.13,home,0.93,10,0,0.0
4022,2025-04-13,11,5,29.14,beauty,0.52,5,0,0.0
3835,2025-04-17,14,4,88.28,beauty,0.41,none,1,32.61
8342,2025-05-13,3,3,63.96,beauty,0.33,5,0,0.0
7659,2025-06-26,3,5,44.05,sports,0.83,5,0,0.0
6471,2025-05-13,3,3,67.44,home,0.8,none,0,0.0
278,2025-04-16,2,5,64.7,beauty,0.57,none,0,0.0
4674,2025-05-06,8,3,64.1,sports,0.79,10,0,0.0
2285,2025-06-18,5,4,122.18,sports,0.64,5,0,0.0
5766,2025-06-29,10,3,34.81,grocery,0.25,none,0,0.0
9214,2025-05-27,10,1,94.16,electronics,0.18,none,1,26.38
8959,2025-06-18,1,2,16.89,beauty,0.75,none,0,0.0
6590,2025-06-13,0,1,60.38,home,0.24,5,0,0.0
2077,2025-05-09,1,5,64.74,home,0.21,10,0,0.0
8835,2025-06-20,3,2,88.35,sports,0.97,5,0,0.0
6313,2025-04-07,5,4,88.72,fashion,0.2,5,0,0.0
243,2025-06-13,8,2,33.36,grocery,0.02,5,0,0.0
336,2025-05-23,13,2,59.11,fashion,0.69,10,0,0.0
8779,2025-05-24,36,0,55.92,home,0.91,none,0,0.0
1107,2025-06-25,11,0,50.71,sports,0.71,20,0,0.0
7814,2025-04-25,4,2,62.92,home,0.93,10,1,20.08
239,2025-04-18,5,1,58.57,electronics,0.53,10,0,0.0
1259,2025-05-31,1,4,51.19,grocery,0.4,none,1,24.53
90,2025-06-07,8,1,27.03,fashion,0.18,none,0,0.0
4426,2025-04-01,4,2,83.91,beauty,0.24,none,0,0.0
8091,2025-05-16,13,2,72.32,home,0.81,5,0,0.0
3877,2025-05-05,3,2,23.84,beauty,0.74,5,0,0.0
3254,2025-06-14,13,3,67.51,grocery,0.56,5,0,0.0
8641,2025-06-18,1,4,84.64,sports,0.52,20,0,0.0
5591,2025-04-13,1,5,110.42,home,0.06,10,0,0.0
6628,2025-05-23,1,6,65.89,electronics,0.8,none,0,0.0
7339,2025-06-05,3,3,52.67,electronics,0.9,10,0,0.0
7383,2025-04-24,0,3,106.28,electronics,0.09,none,0,0.0
1607,2025-06-24,19,2,62.77,fashion,0.99,none,0,0.0
9140,2025-06-21,15,2,51.16,home,0.56,10,0,0.0
6370,2025-04-16,6,3,23.64,fashion,0.63,20,0,0.0
3132,2025-04-02,7,1,54.29,sports,0.76,20,1,16.55
6428,2025-05-23,7,6,68.45,grocery,0.92,5,0,0.0
683,2025-06-20,3,0,76.7,electronics,0.78,5,0,0.0
8398,2025-06-02,6,5,53.44,fashion,0.3,20,0,0.0
4355,2025-06-09,14,4,65.09,grocery,0.17,none,1,19.6
592,2025-06-05,11,2,32.58,sports,0.74,10,0,0.0
9395,2025-04-14,8,3,54.86,grocery,0.74,none,0,0.0
4357,2025-04-07,2,2,59.4,sports,0.24,none,0,0.0
6756,2025-04-06,15,5,70.63,sports,0.48,none,0,0.0
7501,2025-06-29,20,2,45.19,fashion,0.96,none,0,0.0
365,2025-06-26,9,2,102.34,fashion,0.08,5,0,0.0
3819,2025-06-15,2,2,67.3,electronics,0.82,20,0,0.0
9841,2025-04-07,5,1,52.78,grocery,0.13,none,0,0.0
5502,2025-06-20,8,1,95.69,fashion,0.36,none,0,0.0
5400,2025-06-28,6,3,47.92,home,0.02,none,0,0.0
9687,2025-06-11,10,4,12.9,electronics,0.62,none,1,4.85
3961,2025-05-09,25,1,31.34,grocery,0.18,none,0,0.0
4538,2025-04-09,60,1,29.19,sports,0.66,10,0,0.0
4946,2025-05-03,8,4,64.98,home,0.65,10,1,22.07
8794,2025-04-19,16,3,37.4,sports,0.3,5,0,0.0
5372,2025-05-30,3,0,62.25,grocery,0.38,10,0,0.0
6381,2025-06-20,18,1,38.27,sports,0.44,none,0,0.0
9203,2025-05-16,30,2,82.69,grocery,0.92,10,0,0.0
1946,2025-04-05,3,1,68.14,grocery,0.96,5,0,0.0
3637,2025-05-06,14,3,43.23,electronics,0.51,10,0,0.0
6131,2025-06-12,11,4,34.66,beauty,0.16,none,0,0.0
6619,2025-05-29,14,3,85.5,home,0.07,none,0,0.0
1996,2025-04-04,3,2,48.78,electronics,0.78,5,1,10.0
1146,2025-05-02,1,2,39.0,electronics,0.74,20,0,0.0
4390,2025-05-03,13,2,40.37,fashion,0.59,5,0,0.0
4241,2025-04-04,10,2,43.19,sports,0.28,20,0,0.0
3182,2025-05-02,10,3,89.43,sports,0.21,5,0,0.0
9289,2025-06-15,2,3,40.84,grocery,0.47,10,0,0.0
2012,2025-04-12,4,3,84.94,electronics,0.61,none,0,0.0
7632,2025-05-17,6,3,55.42,home,0.83,10,0,0.0
9090,2025-05-30,19,4,71.97,electronics,0.79,20,0,0.0
9294,2025-06-02,35,3,66.34,fashion,0.21,5,0,0.0
8714,2025-05-01,1,4,57.84,grocery,0.3,5,1,13.1
1288,2025-05-23,2,3,93.68,sports,0.79,5,0,0.0
7385,2025-06-05,8,3,67.42,sports,0.52,20,0,0.0
4665,2025-05-26,16,2,81.34,home,0.34,5,1,26.76
9988,2025-06-16,0,5,77.1,fashion,0.4,none,0,0.0
5248,2025-04-20,5,4,42.65,electronics,0.73,10,0,0.0
1749,2025-04-10,6,4,38.4,beauty,0.21,10,0,0.0
942,2025-06-25,6,3,69.0,grocery,0.47,none,0,0.0
6878,2025-06-06,5,3,71.47,electronics,0.75,10,0,0.0
5209,2025-05-11,22,1,65.57,beauty,0.58,5,0,0.0
3333,2025-05-22,14,2,29.79,electronics,0.78,10,0,0.0
3797,2025-06-23,1,6,35.19,home,0.27,5,0,0.0
7755,2025-06-18,5,4,61.09,grocery,0.61,10,0,0.0
90,2025-06-13,9,3,32.36,fashion,0.59,5,0,0.0
1755,2025-05-24,7,2,41.62,grocery,0.51,20,0,0.0
1092,2025-06-05,2,2,85.36,beauty,0.82,5,0,0.0
5304,2025-05-23,23,2,59.42,home,0.91,none,0,0.0
4885,2025-05-12,9,1,29.4,grocery,0.67,5,0,0.0
7789,2025-06-01,1,1,47.97,grocery,0.22,10,0,0.0
1084,2025-04-03,7,5,58.28,fashion,0.61,5,0,0.0
4867,2025-06-15,27,2,89.97,electronics,0.3,20,1,29.14
3994,2025-04-29,2,3,77.29,fashion,0.86,5,0,0.0
7666,2025-05-20,5,1,39.22,sports,0.33,none,0,0.0
9876,2025-05-31,21,1,72.91,fashion,0.89,10,1,23.03
1990,2025-04-30,1,1,85.63,grocery,0.02,none,0,0.0
4398,2025-05-01,12,3,60.12,beauty,0.66,10,0,0.0
5202,2025-04-17,2,3,88.81,fashion,0.83,none,0,0.0
5652,2025-04-10,25,0,85.61,fashion,0.64,5,0,0.0
2188,2025-06-20,17,4,75.81,sports,0.86,none,1,21.28
4175,2025-05-18,12,0,110.72,home,0.86,10,0,0.0
7272,2025-06-01,2,5,67.67,electronics,0.27,5,1,20.77
1072,2025-04-15,26,3,46.39,electronics,0.04,none,0,0.0
7388,2025-06-17,0,2,56.95,home,0.02,5,0,0.0
8089,2025-04-28,5,4,63.64,grocery,0.69,5,0,0.0
9629,2025-05-12,5,6,54.49,grocery,0.32,none,0,0.0
7340,2025-05-16,9,2,61.02,beauty,0.76,10,0,0.0
2548,2025-06-07,10,4,49.86,fashion,0.06,none,0,0.0
4444,2025-04-11,4,2,97.28,fashion,0.16,none,0,0.0
8015,2025-06-22,2,3,72.48,electronics,0.31,none,0,0.0
1908,2025-04-11,27,3,82.22,sports,0.5,5,0,0.0
7402,2025-05-28,1,3,102.0,home,0.84,none,0,0.0
7310,2025-04-20,17,4,78.76,beauty,0.1,none,0,0.0
751,2025-06-24,9,3,59.85,grocery,0.71,5,0,0.0
3294,2025-05-24,16,3,45.44,sports,0.92,5,0,0.0
3178,2025-06-26,4,2,70.34,sports,0.73,20,0,0.0
4876,2025-06-24,9,2,36.47,grocery,0.94,5,0,0.0
7436,2025-04-25,1,1,58.01,fashion,0.56,10,0,0.0
2556,2025-04-22,15,3,62.09,fashion,0.68,20,0,0.0
561,2025-04-11,15,4,50.8,fashion,0.81,10,0,0.0
4218,2025-06-05,13,5,56.21,home,0.77,20,1,19.68
9379,2025-04-03,2,4,62.5,sports,0.52,10,0,0.0
9117,2025-04-18,0,2,10.0,beauty,0.35,5,1,2.67
4221,2025-06-22,20,2,63.02,grocery,0.8,5,0,0.0
2988,2025-05-28,19,1,73.09,electronics,0.69,5,0,0.0
3715,2025-05-12,6,3,72.46,fashion,0.96,5,0,0.0
3877,2025-04-13,2,3,63.54,sports,0.36,20,0,0.0
2717,2025-06-16,6,2,97.49,home,0.36,none,0,0.0
5077,2025-06-16,0,6,61.94,beauty,0.86,10,1,18.97
5389,2025-04-05,4,2,70.89,grocery,0.02,none,1,17.48
2842,2025-06-07,7,5,84.87,electronics,0.14,5,1,30.72
7053,2025-04-30,1,5,70.28,home,0.82,none,0,0.0
9688,2025-06-01,8,2,73.85,sports,0.59,10,0,0.0
7443,2025-04-27,1,6,52.48,home,0.03,none,0,0.0
1047,2025-04-02,1,1,64.76,sports,0.45,none,1,27.28
4332,2025-06-08,2,5,75.48,sports,0.15,none,0,0.0
1228,2025-06-16,2,4,38.16,electronics,0.46,5,0,0.0
3446,2025-06-02,6,3,39.86,grocery,0.09,none,0,0.0
6286,2025-04-14,8,1,59.13,electronics,0.11,none,0,0.0
9383,2025-05-11,11,3,64.65,fashion,0.27,none,0,0.0
6091,2025-05-19,0,2,37.76,sports,0.21,10,0,0.0
2299,2025-06-12,27,1,45.05,fashion,0.7,5,0,0.0
2846,2025-06-10,37,2,42.37,sports,0.13,5,0,0.0
5125,2025-06-20,36,4,39.13,grocery,0.12,10,0,0.0
761,2025-05-28,5,1,27.31,grocery,0.99,5,0,0.0
2192,2025-06-25,12,4,80.69,sports,0.7,5,0,0.0
1316,2025-06-14,13,4,42.06,fashion,0.21,10,0,0.0
9958,2025-04-19,4,1,45.2,beauty,0.93,10,0,0.0
2223,2025-06-04,19,1,66.72,home,0.83,10,0,0.0
4990,2025-04-08,2,5,38.35,beauty,0.64,none,0,0.0
4000,2025-06-08,3,0,45.37,home,0.49,none,0,0.0
7264,2025-04-21,22,1,56.28,fashion,0.82,5,0,0.0
5601,2025-04-28,4,5,56.68,sports,0.56,none,0,0.0
2685,2025-05-23,2,5,30.67,sports,0.92,5,0,0.0
6197,2025-05-05,2,2,60.15,home,0.6,10,0,0.0
8268,2025-05-29,0,2,52.98,electronics,0.59,none,0,0.0
6956,2025-05-16,11,1,60.25,home,0.42,none,0,0.0
2531,2025-05-28,1,5,61.5,electronics,0.05,none,0,0.0
487,2025-05-24,4,1,82.94,fashion,0.75,5,0,0.0
7126,2025-04-19,13,3,24.08,beauty,0.15,none,0,0.0
5468,2025-06-02,14,2,71.25,electronics,0.52,5,0,0.0
689,2025-06-27,18,2,41.65,electronics,0.63,5,0,0.0
442,2025-05-21,2,0,56.33,beauty,0.09,none,0,0.0
1379,2025-05-26,6,2,29.85,sports,0.9,none,0,0.0
6516,2025-06-04,12,4,50.51,home,0.41,none,0,0.0
2533,2025-04-08,6,4,94.95,sports,0.97,10,0,0.0
3188,2025-04-14,6,1,81.62,sports,0.6,10,0,0.0
9962,2025-05-21,0,0,46.35,beauty,0.87,10,0,0.0
6078,2025-05-06,11,4,71.68,beauty,0.79,10,1,16.12
806,2025-06-02,6,4,49.13,grocery,1.0,5,0,0.0
4770,2025-06-23,27,2,60.42,beauty,0.81,10,0,0.0
3375,2025-06-11,6,5,46.45,grocery,0.82,20,1,23.84
8155,2025-04-20,3,2,98.72,grocery,0.73,10,0,0.0
5595,2025-04-28,1,3,36.44,beauty,0.9,none,0,0.0
978,2025-04-14,11,3,26.09,sports,0.67,5,0,0.0
3171,2025-04-09,1,2,43.23,home,0.14,none,0,0.0
5342,2025-06-07,28,1,70.86,home,0.84,none,0,0.0
3190,2025-06-02,3,5,40.99,electronics,0.82,10,0,0.0
3118,2025-04-18,19,0,59.56,grocery,0.51,10,0,0.0
9894,2025-06-04,0,3,58.52,grocery,0.03,none,1,7.09
127,2025-05-12,42,2,55.3,fashion,0.23,10,0,0.0
3167,2025-06-19,2,6,71.89,grocery,0.31,5,0,0.0
5382,2025-06-04,7,2,42.85,fashion,0.49,none,0,0.0
7722,2025-04-25,6,2,32.06,home,0.19,5,0,0.0
7822,2025-05-15,6,0,86.06,home,0.71,5,0,0.0
2265,2025-04-22,4,1,67.15,beauty,0.96,10,1,19.42
6139,2025-06-22,0,1,70.94,fashion,0.29,10,0,0.0
7020,2025-05-17,0,3,61.8,electronics,0.28,10,0,0.0
470,2025-06-19,3,6,33.4,electronics,0.51,20,1,10.05
5600,2025-05-17,16,5,69.27,fashion,0.01,10,0,0.0
6477,2025-05-16,4,4,68.54,sports,0.02,none,0,0.0
1704,2025-04-17,8,3,53.63,grocery,0.42,none,0,0.0
7169,2025-06-27,1,5,62.96,grocery,0.36,20,0,0.0
4057,2025-06-01,9,1,78.1,home,0.83,none,0,0.0
721,2025-04-27,7,2,39.09,sports,0.51,20,0,0.0
4369,2025-06-16,3,1,81.44,electronics,0.45,5,0,0.0
3858,2025-04-22,36,3,40.06,electronics,0.16,none,0,0.0
7407,2025-04-09,7,1,55.93,fashion,0.82,10,0,0.0
2986,2025-05-31,3,3,58.97,sports,0.41,10,0,0.0
7618,2025-06-08,2,3,93.48,home,0.88,none,0,0.0
7496,2025-05-23,5,2,87.66,beauty,0.44,none,0,0.0
6255,2025-06-04,20,0,96.74,home,0.27,5,0,0.0
3683,2025-04-23,19,2,75.4,fashion,0.09,none,0,0.0
1167,2025-04-26,1,4,73.18,sports,0.4,none,0,0.0
2080,2025-05-04,4,2,41.45,beauty,0.83,10,0,0.0
3004,2025-04-19,1,2,67.45,beauty,0.84,20,0,0.0
5311,2025-04-22,0,5,81.45,sports,0.13,none,1,23.62
9343,2025-04-05,5,3,54.25,beauty,0.01,10,0,0.0
7595,2025-04-22,4,3,52.7,electronics,0.39,none,1,25.51
8776,2025-05-20,23,4,94.76,grocery,0.48,none,0,0.0
3925,2025-05-04,1,4,46.33,fashion,0.43,5,1,13.46
575,2025-05-10,5,0,106.61,home,0.75,20,0,0.0
8966,2025-06-24,6,1,83.72,fashion,0.03,10,0,0.0
9383,2025-04-01,3,1,49.74,fashion,0.25,none,0,0.0
6508,2025-06-15,18,1,79.82,electronics,0.38,20,1,24.34
4849,2025-04-04,0,3,69.82,beauty,0.99,20,1,22.77
1162,2025-05-17,6,2,64.97,home,0.73,5,0,0.0
7815,2025-04-12,0,5,55.7,home,0.7,10,0,0.0
9763,2025-05-14,9,0,21.87,grocery,0.55,none,0,0.0
4869,2025-06-21,5,1,87.05,home,0.67,20,0,0.0
7236,2025-04-03,36,1,72.4,beauty,0.8,10,0,0.0
937,2025-05-17,2,4,95.53,grocery,0.73,20,0,0.0
2361,2025-05-13,8,2,68.83,grocery,0.71,none,1,15.37
6228,2025-05-12,0,5,92.67,home,0.66,5,0,0.0
3097,2025-05-27,7,2,62.44,home,0.72,10,0,0.0
1018,2025-04-30,3,2,69.53,home,0.5,10,0,0.0
4720,2025-06-10,6,3,67.66,beauty,0.66,none,0,0.0
7227,2025-04-22,40,2,39.41,sports,0.21,10,0,0.0
217,2025-05-03,16,2,89.32,beauty,0.19,none,0,0.0
3604,2025-05-13,0,5,84.8,beauty,0.58,10,0,0.0
8950,2025-06-23,5,1,72.6,electronics,0.42,none,0,0.0
484,2025-05-19,18,3,37.99,fashion,0.65,10,0,0.0
805,2025-06-16,1,1,30.81,fashion,0.96,20,0,0.0
9217,2025-04-13,23,4,79.69,home,0.96,10,0,0.0
1713,2025-04-08,6,1,30.23,fashion,0.12,none,0,0.0
5460,2025-05-16,13,1,73.29,electronics,0.96,5,0,0.0
5361,2025-06-22,3,5,63.68,electronics,0.04,5,0,0.0
6011,2025-04-22,8,2,38.36,fashion,0.55,5,0,0.0
7970,2025-04-21,9,6,58.55,beauty,0.64,5,0,0.0
6469,2025-04-14,39,0,97.43,beauty,0.39,none,0,0.0
9385,2025-06-24,7,5,66.02,sports,0.11,none,0,0.0
6394,2025-04-09,3,6,105.1,home,0.51,20,0,0.0
1155,2025-05-28,7,4,73.18,grocery,0.17,none,0,0.0
5988,2025-05-05,3,1,64.73,sports,0.24,5,0,0.0
155,2025-05-08,1,5,49.49,home,0.08,5,1,10.78
3818,2025-06-04,0,2,60.59,beauty,0.07,none,0,0.0
6992,2025-05-10,0,2,96.61,grocery,0.89,20,0,0.0
9603,2025-04-03,6,1,71.94,electronics,0.13,none,0,0.0
2705,2025-05-22,4,0,83.62,sports,0.06,none,0,0.0
966,2025-04-03,15,7,67.45,beauty,0.87,10,0,0.0
1323,2025-06-16,15,0,64.32,beauty,0.28,5,0,0.0
4055,2025-06-26,2,3,43.78,beauty,0.6,10,0,0.0
43,2025-06-16,0,2,73.28,fashion,0.01,5,1,25.16
3205,2025-05-08,3,4,68.23,beauty,0.09,none,0,0.0
9641,2025-05-08,1,3,89.07,grocery,0.9,10,0,0.0
3608,2025-05-24,4,4,42.04,fashion,0.96,10,0,0.0
7339,2025-06-17,14,7,36.28,sports,0.98,5,0,0.0
1519,2025-06-08,18,2,71.71,electronics,0.49,5,0,0.0
3434,2025-05-13,0,6,55.11,beauty,0.35,5,0,0.0
4724,2025-06-13,5,3,72.51,electronics,0.75,none,0,0.0
5979,2025-05-08,7,4,71.04,grocery,0.31,5,0,0.0
5403,2025-06-10,36,2,29.67,grocery,0.34,5,1,0.0
8903,2025-04-23,5,2,50.48,home,0.84,20,0,0.0
9663,2025-05-12,1,1,70.38,sports,0.8,none,0,0.0
9119,2025-06-15,15,5,55.05,electronics,0.13,none,0,0.0
7501,2025-04-23,4,5,52.42,fashion,0.48,5,0,0.0
5348,2025-05-27,6,0,55.88,grocery,0.35,5,0,0.0
6805,2025-04-26,7,3,77.12,grocery,0.72,20,0,0.0
9387,2025-05-10,3,5,40.75,electronics,0.49,none,0,0.0
6612,2025-04-30,0,5,53.33,beauty,0.62,none,0,0.0
7578,2025-05-31,36,1,50.95,electronics,0.24,none,0,0.0
6354,2025-06-08,8,2,67.01,beauty,0.35,none,0,0.0
5471,2025-06-18,9,1,95.58,sports,0.99,5,0,0.0
4146,2025-05-03,0,4,60.55,sports,0.37,20,1,13.33
3813,2025-04-19,10,5,59.27,sports,0.46,10,0,0.0
3857,2025-06-24,9,5,65.86,sports,0.85,5,0,0.0
9367,2025-05-06,4,6,59.86,sports,0.88,20,0,0.0
1482,2025-05-30,11,3,89.05,beauty,0.18,none,0,0.0
1948,2025-05-05,15,3,63.28,beauty,0.82,5,1,16.65
4205,2025-06-15,16,4,77.81,grocery,0.39,10,0,0.0
5443,2025-04-07,2,1,80.68,fashion,0.86,5,0,0.0
1312,2025-04-04,5,3,71.43,beauty,0.37,none,0,0.0
1329,2025-05-01,1,4,53.49,fashion,0.18,5,0,0.0
3264,2025-05-08,15,1,43.16,fashion,0.0,none,0,0.0
1336,2025-06-09,10,0,82.16,beauty,0.22,none,0,0.0
8026,2025-05-13,10,5,59.62,sports,0.92,5,0,0.0
600,2025-04-24,1,1,59.07,grocery,0.25,5,0,0.0
8363,2025-04-07,9,1,32.89,electronics,0.26,20,0,0.0
3101,2025-06-13,1,4,49.78,home,0.43,5,1,15.48
6436,2025-05-17,12,6,69.9,beauty,0.38,10,1,19.11
7991,2025-06-26,22,3,40.52,electronics,0.92,none,1,20.09
3641,2025-05-01,14,0,10.0,sports,0.59,5,0,0.0
1842,2025-04-21,1,4,87.94,home,0.27,10,0,0.0
7662,2025-04-25,4,4,66.51,beauty,0.81,5,0,0.0
8325,2025-05-08,37,2,59.91,grocery,0.41,5,0,0.0
5148,2025-04-13,11,2,69.36,sports,0.48,10,0,0.0
9937,2025-04-12,0,2,32.6,grocery,0.09,none,0,0.0
7427,2025-06-12,2,1,49.45,home,0.63,5,0,0.0
5255,2025-06-02,2,1,93.72,sports,0.94,20,0,0.0
7863,2025-05-16,19,3,65.77,grocery,0.26,none,0,0.0
7877,2025-05-14,19,1,65.17,home,0.27,10,0,0.0
